CVE-ID,Summary,Provided Nodes,Provided cpe,Inferred cpe,Inferred Product Name,Inferred Nodes,Inferred Nodes Confidence,LLM generated condition string
CVE-2024-28340,"An information leak in the currentsetting.htm component of Netgear CBR40 2.5.0.28, Netgear CBK40 2.5.0.28, and Netgear CBK43 2.5.0.28 allows attackers to obtain sensitive information without any authentication required.",[],[],"[[""cpe:2.3:h:netgear:cbr40:*:*:*:*:*:*:*:*"", ""cpe:2.3:h:netgear:cbk40:*:*:*:*:*:*:*:*"", ""cpe:2.3:h:netgear:cbk43:*:*:*:*:*:*:*:*""]]","Netgear CBR40, Netgear CBK40, Netgear CBK43","[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:h:netgear:cbr40:*:*:*:*:*:*:*:*'}, {'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:h:netgear:cbk40:*:*:*:*:*:*:*:*'}, {'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:h:netgear:cbk43:*:*:*:*:*:*:*:*'}]}]",high,version <= 2.5.0.28
CVE-2024-28339,"An information leak in the debuginfo.htm component of Netgear CBR40 2.5.0.28, Netgear CBK40 2.5.0.28, and Netgear CBK43 2.5.0.28 allows attackers to obtain sensitive information without any authentication required.",[],[],"[[""cpe:2.3:h:netgear:cbr40:*:*:*:*:*:*:*:*"", ""cpe:2.3:h:netgear:cbk40:*:*:*:*:*:*:*:*"", ""cpe:2.3:h:netgear:cbk43:*:*:*:*:*:*:*:*""]]","Netgear CBR40, Netgear CBK40, Netgear CBK43","[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:h:netgear:cbr40:*:*:*:*:*:*:*:*'}, {'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:h:netgear:cbk40:*:*:*:*:*:*:*:*'}, {'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '=', 'cpe23Uri': 'cpe:2.3:h:netgear:cbk43:*:*:*:*:*:*:*:*'}]}]",high,version <= 2.5.0.28
CVE-2024-28338,A login bypass in TOTOLINK A8000RU V7.1cu.643_B20200521 allows attackers to login to Administrator accounts via providing a crafted session cookie.,[],[],"[[""cpe:2.3:h:totolink:a8000ru:*:*:*:*:*:*:*:*""]]",TOTOLINK A8000RU,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': '7.1cu.643_B20200521', 'cpe23Uri': 'cpe:2.3:h:totolink:a8000ru:*:*:*:*:*:*:*:*'}]}]",high,version < 7.1cu.643_B20200521
CVE-2024-26204,Outlook for Android Information Disclosure Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:outlook_for_android:true:*:*:*:*:*:*:*""]]",Outlook for Android,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:microsoft:outlook_for_android:true:*:*:*:*:*:*:*'}]}]",none,true
CVE-2024-26203,Azure Data Studio Elevation of Privilege Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:azure_data_studio:*:*:*:*:*:*:*:*""]]",Azure Data Studio,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:microsoft:azure_data_studio:*:*:*:*:*:*:*:*'}]}]",none,Elevation of Privilege Vulnerability
CVE-2024-26201,Microsoft Intune Linux Agent Elevation of Privilege Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:intune_linux_agent:*:*:*:*:*:*:*:*""]]",Microsoft Intune Linux Agent,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': 'unknown', 'cpe23Uri': 'cpe:2.3:a:microsoft:intune_linux_agent:*:*:*:*:*:*:*:*'}]}]",none,version < unknown
CVE-2024-26199,Microsoft Office Elevation of Privilege Vulnerability,[],[],"[[""cpe:/a:microsoft:office""]]",Microsoft Office,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': 'unknown', 'cpe23Uri': 'cpe:/a:microsoft:office'}]}]",none,version < unknown
CVE-2024-26198,Microsoft Exchange Server Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:exchange_server:*:*:*:*:*:*:*:*""]]",Microsoft Exchange Server,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'versionEndIncluding': ""'unknown'"", 'cpe23Uri': 'cpe:2.3:a:microsoft:exchange_server:*:*:*:*:*:*:*:*'}]}]",high,version < 'unknown'
CVE-2024-26197,Windows Standards-Based Storage Management Service Denial of Service Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:windows_standards-based_storage_management_service:*:*:*:*:*:*:*:*""]]",Windows Standards-Based Storage Management Service,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': ""'unknown'"", 'cpe23Uri': 'cpe:2.3:a:microsoft:windows_standards-based_storage_management_service:*:*:*:*:*:*:*:*'}]}]",none,version < 'unknown'
CVE-2024-26190,Microsoft QUIC Denial of Service Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:qlib:*:*:*:*:*:*:*:*""]]",Microsoft QUIC,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'cpe23Uri': 'cpe:2.3:a:microsoft:qlib:*:*:*:*:*:*:*:*'}]}]",medium,QUIC < patched
CVE-2024-26185,Windows Compressed Folder Tampering Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:windows_compressed_folder:Vulnerable:*:*:*:*:*:*:*""]]",Windows Compressed Folder,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:microsoft:windows_compressed_folder:Vulnerable:*:*:*:*:*:*:*'}]}]",none,Vulnerable
CVE-2024-26182,Windows Kernel Elevation of Privilege Vulnerability,[],[],"[[""cpe:/o:microsoft:windows_kernel""]]",Windows Kernel,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '0', 'cpe23Uri': 'cpe:/o:microsoft:windows_kernel'}]}]",none,version < 0
CVE-2024-26181,Windows Kernel Denial of Service Vulnerability,[],[],"[[""cpe:/o:microsoft:windows_kernel""]]",Windows Kernel,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '0', 'cpe23Uri': 'cpe:/o:microsoft:windows_kernel'}]}]",none,version < 0
CVE-2024-26178,Windows Kernel Elevation of Privilege Vulnerability,[],[],"[[""cpe:/o:microsoft:windows_kernel""]]",Windows Kernel,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '0', 'cpe23Uri': 'cpe:/o:microsoft:windows_kernel'}]}]",none,version < 0
CVE-2024-26177,Windows Kernel Information Disclosure Vulnerability,[],[],"[[""cpe:/o:microsoft:windows_kernel""]]",Windows Kernel,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '0', 'cpe23Uri': 'cpe:/o:microsoft:windows_kernel'}]}]",none,version < 0
CVE-2024-26176,Windows Kernel Elevation of Privilege Vulnerability,[],[],"[[""cpe:/o:microsoft:windows_kernel""]]",Windows Kernel,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '0', 'cpe23Uri': 'cpe:/o:microsoft:windows_kernel'}]}]",none,version < 0
CVE-2024-26174,Windows Kernel Information Disclosure Vulnerability,[],[],"[[""cpe:/o:microsoft:windows_kernel""]]",Windows Kernel,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '0', 'cpe23Uri': 'cpe:/o:microsoft:windows_kernel'}]}]",none,version < 0
CVE-2024-26173,Windows Kernel Elevation of Privilege Vulnerability,[],[],"[[""cpe:/o:microsoft:windows_kernel""]]",Windows Kernel,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '0', 'cpe23Uri': 'cpe:/o:microsoft:windows_kernel'}]}]",none,version < 0
CVE-2024-26170,Windows Composite Image File System (CimFS) Elevation of Privilege Vulnerability,[],[],"[[""cpe:2.3:o:microsoft:windows:CimFS:*:*:*:*:*:*:*""]]",Windows,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:o:microsoft:windows:CimFS:*:*:*:*:*:*:*'}]}]",high,CimFS
CVE-2024-26169,Windows Error Reporting Service Elevation of Privilege Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:windows_error_reporting_service:-:*:*:*:*:*:*:*""]]",Windows Error Reporting Service,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '1', 'cpe23Uri': 'cpe:2.3:a:microsoft:windows_error_reporting_service:-:*:*:*:*:*:*:*'}]}]",none,version < 1
CVE-2024-26166,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*""]]",Microsoft WDAC OLE DB provider for SQL Server,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': 'patched_version', 'cpe23Uri': 'cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*'}]}]",medium,version < patched_version
CVE-2024-26165,Visual Studio Code Elevation of Privilege Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:visual_studio_code:true:*:*:*:*:*:*:*""]]",Visual Studio Code,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:microsoft:visual_studio_code:true:*:*:*:*:*:*:*'}]}]",high,true
CVE-2024-26164,Microsoft Django Backend for SQL Server Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:django_backend_for_sql_server:*:*:*:*:*:*:*:*""]]",Microsoft Django Backend for SQL Server,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': '1.0', 'cpe23Uri': 'cpe:2.3:a:microsoft:django_backend_for_sql_server:*:*:*:*:*:*:*:*'}]}]",none,version < 1.0
CVE-2024-26162,Microsoft ODBC Driver Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:odbc:*:*:*:*:*:*:*:*""]]",Microsoft ODBC Driver,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': 'unknown', 'cpe23Uri': 'cpe:2.3:a:microsoft:odbc:*:*:*:*:*:*:*:*'}]}]",medium,version < unknown
CVE-2024-26161,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*""]]",Microsoft WDAC OLE DB provider for SQL Server,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': 'patched_version', 'cpe23Uri': 'cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*'}]}]",medium,version < patched_version
CVE-2024-26160,Windows Cloud Files Mini Filter Driver Information Disclosure Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:windows_cloud_files_mini_filter_driver:true:*:*:*:*:*:*:*""]]",Windows Cloud Files Mini Filter Driver,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'cpe23Uri': 'cpe:2.3:a:microsoft:windows_cloud_files_mini_filter_driver:true:*:*:*:*:*:*:*'}]}]",none,true
CVE-2024-26159,Microsoft ODBC Driver Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:odbc:*:*:*:*:*:*:*:*""]]",Microsoft ODBC Driver,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': 'unknown', 'cpe23Uri': 'cpe:2.3:a:microsoft:odbc:*:*:*:*:*:*:*:*'}]}]",medium,version < unknown
CVE-2024-21451,Microsoft ODBC Driver Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:odbc:*:*:*:*:*:*:*:*""]]",Microsoft ODBC Driver,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': 'unknown', 'cpe23Uri': 'cpe:2.3:a:microsoft:odbc:*:*:*:*:*:*:*:*'}]}]",medium,version < unknown
CVE-2024-21450,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*""]]",Microsoft WDAC OLE DB provider for SQL Server,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': 'patched_version', 'cpe23Uri': 'cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*'}]}]",medium,version < patched_version
CVE-2024-21448,Microsoft Teams for Android Information Disclosure Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:teams:true:*:android:*:*:*:*:*""]]",Microsoft Teams for Android,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'high', 'cpe23Uri': 'cpe:2.3:a:microsoft:teams:true:*:android:*:*:*:*:*'}]}]",high,true
CVE-2024-21446,NTFS Elevation of Privilege Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:.net:-:*:*:*:*:*:*:*""]]",NTFS,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'cpe23Uri': 'cpe:2.3:a:microsoft:.net:-:*:*:*:*:*:*:*'}]}]",medium,NTFS < 0
CVE-2024-21445,Windows USB Print Driver Elevation of Privilege Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:windows_usb_print_driver:*:*:*:*:*:*:*:*""]]",Windows USB Print Driver,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'none', 'versionEndIncluding': ""'unknown'"", 'cpe23Uri': 'cpe:2.3:a:microsoft:windows_usb_print_driver:*:*:*:*:*:*:*:*'}]}]",none,version < 'unknown'
CVE-2024-21444,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,[],[],"[[""cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*""]]",Microsoft WDAC OLE DB provider for SQL Server,"[{'operator': 'OR', 'children': [], 'cpe_match': [{'vulnerable': True, 'cpe_name': [], 'ae:confidence': 'medium', 'versionEndIncluding': 'patched_version', 'cpe23Uri': 'cpe:2.3:a:microsoft:ole_db_driver_for_sql_server:*:*:*:*:*:*:*:*'}]}]",medium,version < patched_version
